OBJECTID;WILAYAH;KECAMATAN;KELURAHAN;NO_RT;NO_RW;NO_KEL;NO_KEC;NO_KAB;ID_RT_AR;LUAS_AREA;GENANGAN;TINGGI;FLOOD;KETERANGAN;WAKTU;WAKTU_TEXT;SHAPE.AREA;SHAPE.LEN
34938;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;003;007;1001;03;75;3175031001007003;0,0015746;120 cm;3;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;1574,604936;172,4438601
34950;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;006;011;1002;03;75;3175031002011006;0,01388714;190 cm;4;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;13887,13749;589,6250192
34951;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;018;007;1002;03;75;3175031002007018;0,00601428;190 cm;4;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;6014,278641;389,7117208
34952;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;016;007;1002;03;75;3175031002007016;0,00469946;190 cm;4;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;4699,462531;330,2545468
34953;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;015;007;1002;03;75;3175031002007015;0,01526326;190 cm;4;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;15263,25775;588,8469864
34954;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;005;007;1002;03;75;3175031002007005;0,00985252;190 cm;4;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;9852,52048;417,5251198
34955;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;009;007;1002;03;75;3175031002007009;0,00962298;190 cm;4;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;9622,981409;405,6708716
34957;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;001;006;1006;04;75;3175041006006001;0,00661502;70 cm;2;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;6615,023943;374,3223971
35081;JAKARTA BARAT;KALI DERES;TEGAL ALUR;008;001;1003;06;73;3173061003001008;0,06561282;40 cm;2;YES;LUAPAN KALI SEMONGOL DAN ROB;2021-12-03 12.00.18;2021-12-03 12:00;65612,82331;1079,177952
34959;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;008;007;1006;04;75;3175041006007008;0,01038902;150 cm;3;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;10389,01805;517,2776578
34960;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;003;006;1006;04;75;3175041006006003;0,00750801;170 cm;4;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;7508,009927;375,2452607
35784;JAKARTA BARAT;CENGKARENG;CENGKARENG BARAT;003;010;1001;01;73;3173011001010003;0,03016137;40 cm;2;YES;nan;2022-01-20 0.00.18;2022-01-20 00:00;30161,36893;925,025664
34154;JAKARTA SELATAN;PESANGGRAHAN;BINTARO;001;004;1002;10;74;3174101002004001;0,01538356;70 cm;2;YES;CURAH HUJAN TINGGI;2021-05-22 6.00.19;2021-05-22 06:00;15383,55527;568,1279036
34961;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;009;003;1003;04;74;3174041003003009;0,15432647;40 cm;2;YES;Luapan Kali Krukut;2021-11-08 9.00.19;2021-11-08 09:00;154326,4699;1960,58078
34962;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;003;003;1003;04;74;3174041003003003;0,04188585;40 cm;2;YES;Luapan Kali Krukut;2021-11-08 9.00.19;2021-11-08 09:00;41885,85409;990,505453
34963;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;003;008;1002;05;74;3174051002008003;0,01831908;50 cm;2;YES;Luapan Kali Pesanggrahan;2021-11-08 9.00.19;2021-11-08 09:00;18319,08276;588,5011889
34964;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;016;005;1002;05;74;3174051002005016;0,00770456;90 cm;3;YES;Luapan Kali Pesanggrahan;2021-11-08 9.00.19;2021-11-08 09:00;7704,557885;535,3770606
34965;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;014;005;1002;05;74;3174051002005014;0,00462623;90 cm;3;YES;Luapan Kali Pesanggrahan;2021-11-08 9.00.19;2021-11-08 09:00;4626,233616;398,1974447
34966;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;010;005;1002;05;74;3174051002005010;0,01661909;90 cm;3;YES;Luapan Kali Pesanggrahan;2021-11-08 9.00.19;2021-11-08 09:00;16619,09352;676,2192027
34967;JAKARTA SELATAN;PANCORAN;RAWA JATI;003;007;1003;08;74;3174081003007003;0,0058381;80 cm;3;YES;Curah Hujan Tinggi dan Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;5838,096138;310,5052355
34968;JAKARTA SELATAN;PANCORAN;RAWA JATI;002;007;1003;08;74;3174081003007002;0,00678981;80 cm;3;YES;Curah Hujan Tinggi dan Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;6789,809287;353,740438
34969;JAKARTA SELATAN;PANCORAN;RAWA JATI;004;007;1003;08;74;3174081003007004;0,25775172;80 cm;3;YES;Curah Hujan Tinggi dan Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;257751,7196;3512,47563
34970;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;014;007;1002;03;75;3175031002007014;0,0068071;190 cm;4;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;6807,101942;424,3443404
34971;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;015;005;1002;05;74;3174051002005015;0,00151081;90 cm;3;YES;Luapan Kali Pesanggrahan;2021-11-08 9.00.19;2021-11-08 09:00;1510,8087;181,58742
34972;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;012;011;1002;03;75;3175031002011012;0,00607107;190 cm;4;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;6071,067809;304,0084023
34973;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;004;008;1002;05;74;3174051002008004;0,02286853;50 cm;2;YES;Luapan Kali Pesanggrahan;2021-11-08 9.00.19;2021-11-08 09:00;22868,52562;779,9931992
34974;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;006;007;1006;04;75;3175041006007006;0,01021672;250 cm;4;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;10216,71827;572,947116
34956;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;004;006;1006;04;75;3175041006006004;0,01884698;100 cm;3;YES;Luapan Kali Ciliwung;2021-11-08 9.00.19;2021-11-08 09:00;30022,85377;1352,478184
34445;JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;009;006;1002;04;74;3174041002006009;0,00968147;70 cm;2;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Sarua;2021-08-05 21.00.20;2021-08-05 21:00;9681,468052;397,0019864
34446;JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;007;003;1002;04;74;3174041002003007;0,03756852;40 cm;2;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Sarua;2021-08-05 21.00.20;2021-08-05 21:00;37568,51815;961,4402052
36015;JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;016;007;1002;07;75;3175071002007016;0,06385322;50 cm;2;YES;Hujan lokal dan tanggul urukan warga longsor;2022-03-15 9.00.19;2022-03-15 09:00;63872,69712;1593,118599
36016;JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;015;006;1002;07;75;3175071002006015;0,00672282;50 cm;2;YES;Hujan lokal dan tanggul urukan warga longsor;2022-03-15 9.00.19;2022-03-15 09:00;6724,852566;390,6933266
36017;JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;007;007;1002;07;75;3175071002007007;0,01714175;50 cm;2;YES;Hujan lokal dan tanggul urukan warga longsor;2022-03-15 9.00.19;2022-03-15 09:00;17146,93;554,8774802
36317;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;003;003;1008;07;74;3174071008003003;0,0025023;40 cm;2;yes;luapan kali krukut;2022-05-16 0.00.18;2022-05-16 00:00;2502,782264;209,6916335
36318;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;011;003;1008;07;74;3174071008003011;0,00161109;40 cm;2;yes;luapan kali krukut;2022-05-16 0.00.18;2022-05-16 00:00;1611,409015;192,3347546
36319;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;006;002;1008;07;74;3174071008002006;0,00905074;45 cm;2;yes;luapan kali krukut;2022-05-16 0.00.18;2022-05-16 00:00;9052,515566;455,0348797
36320;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;001;003;1008;07;74;3174071008003001;0,00646982;40 cm;2;yes;luapan kali krukut;2022-05-16 0.00.18;2022-05-16 00:00;6471,081647;362,8121585
36321;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;002;002;1008;07;74;3174071008002002;0,00216077;45 cm;2;yes;luapan kali krukut;2022-05-16 0.00.18;2022-05-16 00:00;2161,19904;250,3200452
36322;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;001;002;1008;07;74;3174071008002001;0,0009434;45 cm;2;yes;luapan kali krukut;2022-05-16 0.00.18;2022-05-16 00:00;943,5826535;140,0499782
34365;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;40 cm;2;YES;nan;2021-06-06 0.00.19;2021-06-06 00:00;4460,614844;274,5556167
34366;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;40 cm;2;YES;nan;2021-06-06 0.00.19;2021-06-06 00:00;7258,19478;342,747495
34377;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;40 cm;2;YES;nan;2021-06-06 18.00.20;2021-06-06 18:00;4460,614844;274,5556167
34378;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;40 cm;2;YES;nan;2021-06-06 18.00.20;2021-06-06 18:00;7258,19478;342,747495
36433;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;1001;03;75;3175031001005010;0,00279773;2;2;YES;LUAPAN KALI CILIWUNG;2022-06-11 15.00.18;2022-06-11 15:00;2798,419809;329,9255561
36434;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;007;006;1006;04;75;3175041006006007;0,01689641;2;2;YES;LUAPAN KALI CILIWUNG;2022-06-11 15.00.18;2022-06-11 15:00;16900,62423;684,1525941
36435;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;008;1001;03;75;3175031001008012;0,00241645;2;2;YES;LUAPAN KALI CILIWUNG;2022-06-11 15.00.18;2022-06-11 15:00;2417,046037;209,4445941
36523;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;014;004;1003;01;73;3173011003004014;0,29536225;70 cm;2;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;295393,8674;2929,162043
36524;JAKARTA BARAT;KALI DERES;KAMAL;002;001;1004;06;73;3173061004001002;0,03291318;40 cm;2;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;32916,05641;920,4273297
36525;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;012;005;1007;05;73;3173051007005012;0,06548027;60 cm;2;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;65488,81565;1457,612149
35885;JAKARTA BARAT;KALI DERES;TEGAL ALUR;001;003;1003;06;73;3173061003003001;0,02067218;40 cm;2;YES;nan;2022-01-20 18.00.19;2022-01-20 18:00;20672,18251;635,244233
35886;JAKARTA BARAT;KALI DERES;TEGAL ALUR;005;003;1003;06;73;3173061003003005;0,01993839;40 cm;2;YES;nan;2022-01-20 18.00.19;2022-01-20 18:00;19938,39001;621,2295916
35887;JAKARTA BARAT;KALI DERES;TEGAL ALUR;015;003;1003;06;73;3173061003003015;0,03946249;40 cm;2;YES;nan;2022-01-20 18.00.19;2022-01-20 18:00;39462,49096;868,5079642
35888;JAKARTA BARAT;KALI DERES;TEGAL ALUR;002;003;1003;06;73;3173061003003002;0,02491154;40 cm;2;YES;nan;2022-01-20 18.00.19;2022-01-20 18:00;24911,54413;888,3239112
36109;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;010;003;1005;08;75;3175081005003010;0,01171922;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;11722,55154;510,6334377
36110;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00445937;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;4460,614844;274,5556167
36111;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;003;1005;08;75;3175081005003011;0,00753762;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;7539,767881;377,9246094
36112;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;004;004;1005;08;75;3175081005004004;0,00582632;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;5827,991906;379,193367
36113;JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;006;013;1006;03;75;3175031006013006;0,01425919;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;14263,24531;566,9841405
36114;JAKARTA SELATAN;TEBET;BUKIT DURI;007;004;1005;01;74;3174011005004007;0,00753454;60 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;7536,374955;364,0136585
34447;JAKARTA UTARA;CILINCING;SUKAPURA;003;002;1002;04;72;3172041002002003;0,01851425;80 cm;3;YES;nan;2021-08-10 6.00.20;2021-08-10 06:00;18514,25192;590,8366642
36115;JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;006;006;1002;01;73;3173011002006006;0,14040676;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;140421,111;1768,948741
36116;JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;004;006;1002;01;73;3173011002006004;0,02638174;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;26384,46623;745,8615519
36117;JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;004;014;1002;01;73;3173011002014004;0,0245918;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;24594,10843;720,4831569
36118;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;011;004;1001;08;73;3173081001004011;0,02337035;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;23373,34007;731,2953009
36119;JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;005;004;1002;01;73;3173011002004005;0,04859239;60 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;48597,22061;1118,147636
36120;JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;004;004;1002;01;73;3173011002004004;0,00575335;110 cm;3;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;5753,910938;347,340363
36121;JAKARTA BARAT;KEBON JERUK;DURI KEPA;012;013;1005;05;73;3173051005013012;0,03733892;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;37344,52526;798,9880172
36122;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;011;001;1003;01;73;3173011003001011;0,07705592;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;77064,03406;1228,566142
36123;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;003;001;1003;01;73;3173011003001003;0,03602685;60 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;36030,77154;779,7308402
36124;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;001;001;1003;01;73;3173011003001001;0,05593576;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;55941,71584;1452,474299
36125;JAKARTA TIMUR;CAKUNG;RAWA TERATE;010;005;1002;06;75;3175061002005010;0,20530273;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;205368,694;3753,647137
36126;JAKARTA BARAT;CENGKARENG;DURI KOSAMBI;010;008;1002;01;73;3173011002008010;0,02658418;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;26586,61874;791,4313286
36127;JAKARTA BARAT;KALI DERES;KALIDERES;009;003;1001;06;73;3173061001003009;0,00562545;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;5625,879903;324,591203
36128;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;014;002;1003;01;73;3173011003002014;0,02744245;40 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;27445,575;1353,481696
36129;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;014;003;1005;08;75;3175081005003014;0,00447085;50 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;4472,130242;293,708149
36130;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;002;001;1003;01;73;3173011003001002;0,0433285;60 cm;2;YES;Curah Hujan Tinggi;2022-04-06 3.00.19;2022-04-06 03:00;43333,13685;848,3859383
36526;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;1001;08;73;3173081001001007;0,07530738;30 s.d 100 cm;3;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;75315,50266;1838,071415
34124;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;1001;08;73;3173081001001007;0,0753155;40 cm;2;YES;nan;2021-05-18 21.00.20;2021-05-18 21:00;75315,50266;1838,071415
34331;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;40 cm;2;YES;nan;2021-06-03 21.00.20;2021-06-03 21:00;4460,614844;274,5556167
34332;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;40 cm;2;YES;nan;2021-06-03 21.00.20;2021-06-03 21:00;7258,19478;342,747495
36527;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;1007;04;75;3175041007008004;0,02510171;150 cm;3;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;25107,89037;674,2324278
36528;JAKARTA TIMUR;KRAMAT JATI;CAWANG;005;008;1007;04;75;3175041007008005;0,01485829;100 cm;3;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;14861,95005;532,8333376
36529;JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;008;1007;04;75;3175041007008008;0,01318754;150 cm;2;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;13190,79512;657,0843966
36530;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;1001;03;75;3175031001005010;0,00279773;160 cm;4;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;2798,419809;329,9255561
36531;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;016;007;1001;03;75;3175031001007016;0,00482952;160 cm;4;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;4830,709203;296,3699611
36532;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;005;1001;03;75;3175031001005006;0,00401174;160 cm;4;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;4012,729133;359,5083355
36533;JAKARTA TIMUR;KRAMAT JATI;CAWANG;012;005;1007;04;75;3175041007005012;0,01989742;50 cm;2;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;19902,42343;624,0412728
36534;JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;1007;04;75;3175041007005009;0,01365099;200 cm;4;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;13654,4022;496,5135378
33935;JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;012;004;1002;03;74;3174031002004012;0,02627155;40 cm;2;YES;nan;2021-04-24 9.00.21;2021-04-24 09:00;26271,54966;1018,291372
33936;JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;003;004;1002;03;74;3174031002004003;0,01881972;40 cm;2;YES;nan;2021-04-24 9.00.21;2021-04-24 09:00;18819,71595;770,8895278
34373;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;40 cm;2;YES;nan;2021-06-06 12.00.20;2021-06-06 12:00;4460,614844;274,5556167
34374;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;40 cm;2;YES;nan;2021-06-06 12.00.20;2021-06-06 12:00;7258,19478;342,747495
36535;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;1001;03;75;3175031001005011;0,00229643;160 cm;4;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;2296,995048;260,2174929
36536;JAKARTA TIMUR;KRAMAT JATI;CAWANG;010;002;1007;04;75;3175041007002010;0,03711882;80 cm;3;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;37128,14939;880,5301915
36537;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;007;1001;03;75;3175031001007015;0,00099888;160 cm;4;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;999,123246;186,6639291
36538;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;009;007;1001;03;75;3175031001007009;0,00108688;160 cm;4;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;1087,14557;192,1272105
36539;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;008;007;1001;03;75;3175031001007008;0,00169419;160 cm;4;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;1694,603897;228,0849058
36540;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;005;007;1001;03;75;3175031001007005;0,00189056;160 cm;4;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;1891,025516;175,0192016
36541;JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;1007;04;75;3175041007003002;0,00723049;180 cm;4;YES;-;2022-07-16 10.00.28;2022-07-16 10:00;7232,288565;410,9398191
30387;TANGGAL_TEXT;TANGGAL_TEXT;TANGGAL_TEXT;999;999;9999;99;99;9999999999999999;0;0 cm;0;NO;23/02/21, 12:00;2021-02-23 12.00.00;2021-02-23 12:00;;
33943;JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;012;004;1002;03;74;3174031002004012;0,02627155;40 cm;2;YES;nan;2021-04-24 21.00.19;2021-04-24 21:00;26271,54966;1018,291372
33944;JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;003;004;1002;03;74;3174031002004003;0,01881972;40 cm;2;YES;nan;2021-04-24 21.00.19;2021-04-24 21:00;18819,71595;770,8895278
34041;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;1001;03;75;3175031001004013;0,00275061;70 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;2750,606532;227,7159693
34042;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;016;008;1001;03;75;3175031001008016;0,00087766;50 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;877,6557809;120,7471158
34043;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;014;008;1001;03;75;3175031001008014;0,00193124;50 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;1931,244902;209,6387404
34044;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;1007;04;75;3175041007003004;0,00792003;100 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;7920,031357;481,3670165
34045;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;1007;04;75;3175041007008004;0,02393557;50 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;23935,57058;659,1840153
34046;JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;1007;04;75;3175041007005011;0,0129285;100 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;12928,49837;524,4354621
34047;JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;1007;04;75;3175041007005009;0,01356839;100 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;13568,39411;497,2760707
34048;JAKARTA TIMUR;KRAMAT JATI;CAWANG;010;002;1007;04;75;3175041007002010;0,02096866;60 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;20968,66092;765,3389208
34049;JAKARTA TIMUR;KRAMAT JATI;CAWANG;015;003;1007;04;75;3175041007003015;0,00523928;90 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;5239,28358;294,0648512
34050;JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;1007;04;75;3175041007003002;0,00782334;100 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12.00.00;2021-05-17 12:00;7823,342593;422,8127437
34051;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;1001;03;75;3175031001005010;0,00279842;70 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;2798,419809;329,9255561
34052;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;1001;03;75;3175031001005011;0,00227763;70 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;2277,630407;258,2857023
34053;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;007;1001;03;75;3175031001007015;0,00098113;40 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;981,1319659;185,1093492
34054;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;005;007;1001;03;75;3175031001007005;0,00134601;40 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;1346,005224;153,8245789
34055;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;008;1001;03;75;3175031001008015;0,00346073;50 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;3460,727128;241,0110648
34056;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;008;1001;03;75;3175031001008013;0,0026317;50 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;2631,704515;209,4815378
34057;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;008;1001;03;75;3175031001008006;0,00355319;40 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;3553,192778;294,6342945
34058;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;1001;03;75;3175031001004012;0,00251303;70 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;2513,03202;220,3603681
34059;JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;005;005;1005;04;75;3175041005005005;0,04683299;70 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 12.00.20;2021-05-17 12:00;46832,9879;1357,065543
